httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"labels.""commit-sha""","labels.""gcb-build-id""","labels.""gcb-trigger-id""","labels.""gcb-trigger-region""",labels.instanceId,"labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.062778875s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829b000911bea775f5b9,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:23.615792272Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5273143346159671180,,2024-04-24T22:07:23.529660Z,projects/production-environment-412808/traces/09abd8a2d4f4182c3e0964f1fea6a0a1,
0.050873786s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829b0007d48001bdd077,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:23.615792272Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,4818058817572357852,,2024-04-24T22:07:23.460873Z,projects/production-environment-412808/traces/e1caba0931aa5b64db592e5835a34abd,
0.067036695s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829a00004e0636b88993,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:22.281588573Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3252070542226451263,,2024-04-24T22:07:21.950849Z,projects/production-environment-412808/traces/758e7054e6d1202c6ad779b3350c6263,
0.085838492s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1561,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298299000844c46a986361,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:21.617303397Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2771650651194377355,,2024-04-24T22:07:21.453932Z,projects/production-environment-412808/traces/b9c0689aa425861fa0c51bf28de65e62,
0.056710402s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1373,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982980007ca4c3d8cf173,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:20.618441213Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,9645244162434941324,,2024-04-24T22:07:20.452Z,projects/production-environment-412808/traces/e0e600ad582de11e74948e69237146b4,
0.076604203s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1561,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829700081f554a555bdf,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:19.619158268Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14814351040092830065,,2024-04-24T22:07:19.453993Z,projects/production-environment-412808/traces/20112c1d78ce26891ffb9437f0af2637,
0.069578923s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829700005780088cb427,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:19.285222953Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,12526206195562103909,,2024-04-24T22:07:18.950690Z,projects/production-environment-412808/traces/a50642e5e720118f09a73cd01bc6b8d3,
0.085705347s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982950009a27ffc9f5b3d,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:17.954579532Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,4276106476834141406,,2024-04-24T22:07:17.543720Z,projects/production-environment-412808/traces/08793a4f58e213c79f82767d17fc0a85,
0.072997026s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829500082cb6cfd16cfb,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:17.620030093Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2283193066359075843,,2024-04-24T22:07:17.460838Z,projects/production-environment-412808/traces/11f0b414f845a256513775915b0e047d,
0.056683626s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1373,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829400004ea0ed44c107,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:16.290799153Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,13207378894493727542,,2024-04-24T22:07:15.962029Z,projects/production-environment-412808/traces/f0d6b2504ce6e877e4186c9bcf0c5084,
0.084440092s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298293000874fce1fe746f,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:15.626397465Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7667040174850483248,,2024-04-24T22:07:15.468196Z,projects/production-environment-412808/traces/8bd3794cbaddcd1153eb2e022f6513da,
0.071055852s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982920008046d63df2e5e,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:14.623102854Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,4083433692108114532,,2024-04-24T22:07:14.452592Z,projects/production-environment-412808/traces/4b89d6a4e129626d45dda7eaf38d6e86,true
0.092234815s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629829100085df17d397db0,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:13.626760081Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,11932819601434802492,,2024-04-24T22:07:13.454220Z,projects/production-environment-412808/traces/fc4bf8bd47ec3fa50795a92b9d187c4d,
0.080113432s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1373,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982910000966b5cce0c86,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:13.291213795Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,239342038530376902,,2024-04-24T22:07:12.956437Z,projects/production-environment-412808/traces/0db981b35050485e0bf94ecb68a4c6c3,
0.091153017s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828f0009a6abb51bee3f,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:11.960902777Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,21915878889332471,,2024-04-24T22:07:11.539948Z,projects/production-environment-412808/traces/fd01021f1c280bda88be406fef2b01fd,
0.097332241s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828f0008a192e4ed1fe9,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:11.626028263Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7167875081017933794,,2024-04-24T22:07:11.466426Z,projects/production-environment-412808/traces/6fafc8c0f592a0ef834aeb648cac8166,
0.070807205s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1373,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828e00005b34a78dd7d4,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:10.297035900Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7793264107057057938,,2024-04-24T22:07:09.950606Z,projects/production-environment-412808/traces/ab243a51bada6c02e292a1ea482005a6,
0.089885467s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1561,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,953,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828d0008485f8486c720,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:09.628879686Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5298898134847116838,,2024-04-24T22:07:09.451006Z,projects/production-environment-412808/traces/655f9ddfca2eb0c69e46be1a08142b11,
0.074250861s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1373,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828c00082843422b07a2,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:08.629150122Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,16775571013384551395,,2024-04-24T22:07:08.458753Z,projects/production-environment-412808/traces/bd94dc2b9757397db141330b322f8c97,
0.145368795s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,POST,1560,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,954,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828b00092a7158dafbc1,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:07.632238331Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3559002284834275413,,2024-04-24T22:07:07.453384Z,projects/production-environment-412808/traces/1c2af0f6e3cae63c3267e62fd961b30e,
0.077364531s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1374,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125&_rsc=d0ioz,7461,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828b000155bc1f272c17,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:07.296942472Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7112442620441238729,,2024-04-24T22:07:07.008440Z,projects/production-environment-412808/traces/2aae3769a1870274e9638cec3212e4a6,
0.003980928s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?shopify_id=9345091109175&id=125,193.107.177.40,GET,1156,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/assets/icons/icon-144x144.png,722,216.239.34.53,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629828900036a58c738d8bf,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:07:05.300908044Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,15287203719562032734,,2024-04-24T22:07:05.218238Z,projects/production-environment-412808/traces/9d8d3055eb78c388e35ffddd7da06122,
